table name,column name,data type,max length,precision,scale,is nullable
AbstractIssueCustomAttributeData,ThirdPartyAttributesId,int,4,10,0,0
AbstractIssueCustomAttributeData,Uuid,uniqueidentifier,16,0,0,0
AbstractRisk,Id,int,4,10,0,0
AbstractRisk,CreationTime,datetime2,8,27,7,0
AbstractRisk,CreatorUserId,bigint,8,19,0,1
AbstractRisk,LastModificationTime,datetime2,8,27,7,1
AbstractRisk,LastModifierUserId,bigint,8,19,0,1
AbstractRisk,IsDeleted,bit,1,1,0,0
AbstractRisk,DeleterUserId,bigint,8,19,0,1
AbstractRisk,DeletionTime,datetime2,8,27,7,1
AbstractRisk,TenantId,int,4,10,0,1
AbstractRisk,Author,nvarchar,-1,0,0,1
AbstractRisk,CommonCause,nvarchar,-1,0,0,1
AbstractRisk,Description,nvarchar,-1,0,0,1
AbstractRisk,Name,nvarchar,-1,0,0,1
AbstractRisk,PotentialImpact,nvarchar,-1,0,0,1
AbstractRisk,Source,nvarchar,-1,0,0,1
AbstractRisk,GraphDbReferenceId,nvarchar,-1,0,0,1
AbstractRisk,RiskDomainId,int,4,10,0,0
AbstractRisk,Uuid,uniqueidentifier,16,0,0,0
AbstractRiskIsFavourite,Id,int,4,10,0,0
AbstractRiskIsFavourite,CreationTime,datetime2,8,27,7,0
AbstractRiskIsFavourite,CreatorUserId,bigint,8,19,0,1
AbstractRiskIsFavourite,LastModificationTime,datetime2,8,27,7,1
AbstractRiskIsFavourite,LastModifierUserId,bigint,8,19,0,1
AbstractRiskIsFavourite,IsDeleted,bit,1,1,0,0
AbstractRiskIsFavourite,DeleterUserId,bigint,8,19,0,1
AbstractRiskIsFavourite,DeletionTime,datetime2,8,27,7,1
AbstractRiskIsFavourite,TenantId,int,4,10,0,1
AbstractRiskIsFavourite,AbstractRiskId,int,4,10,0,0
AbstractRiskIsFavourite,IsFavourite,bit,1,1,0,0
AbstractRiskTag,Id,int,4,10,0,0
AbstractRiskTag,CreationTime,datetime2,8,27,7,0
AbstractRiskTag,CreatorUserId,bigint,8,19,0,1
AbstractRiskTag,LastModificationTime,datetime2,8,27,7,1
AbstractRiskTag,LastModifierUserId,bigint,8,19,0,1
AbstractRiskTag,IsDeleted,bit,1,1,0,0
AbstractRiskTag,DeleterUserId,bigint,8,19,0,1
AbstractRiskTag,DeletionTime,datetime2,8,27,7,1
AbstractRiskTag,TagId,int,4,10,0,0
AbstractRiskTag,AbstractRiskId,int,4,10,0,0
AbstractRiskTag,TenantId,int,4,10,0,0
AbstractRiskTag,Uuid,uniqueidentifier,16,0,0,0
AbstractRiskTreatmentPlan,Id,int,4,10,0,0
AbstractRiskTreatmentPlan,CreationTime,datetime2,8,27,7,0
AbstractRiskTreatmentPlan,CreatorUserId,bigint,8,19,0,1
AbstractRiskTreatmentPlan,LastModificationTime,datetime2,8,27,7,1
AbstractRiskTreatmentPlan,LastModifierUserId,bigint,8,19,0,1
AbstractRiskTreatmentPlan,IsDeleted,bit,1,1,0,0
AbstractRiskTreatmentPlan,DeleterUserId,bigint,8,19,0,1
AbstractRiskTreatmentPlan,DeletionTime,datetime2,8,27,7,1
AbstractRiskTreatmentPlan,TenantId,int,4,10,0,0
AbstractRiskTreatmentPlan,TreatmentName,nvarchar,-1,0,0,1
AbstractRiskTreatmentPlan,TreatmentDescription,nvarchar,-1,0,0,1
AbstractRiskTreatmentPlanAssociation,Id,bigint,8,19,0,0
AbstractRiskTreatmentPlanAssociation,CreationTime,datetime2,8,27,7,0
AbstractRiskTreatmentPlanAssociation,CreatorUserId,bigint,8,19,0,1
AbstractRiskTreatmentPlanAssociation,LastModificationTime,datetime2,8,27,7,1
AbstractRiskTreatmentPlanAssociation,LastModifierUserId,bigint,8,19,0,1
AbstractRiskTreatmentPlanAssociation,IsDeleted,bit,1,1,0,0
AbstractRiskTreatmentPlanAssociation,DeleterUserId,bigint,8,19,0,1
AbstractRiskTreatmentPlanAssociation,DeletionTime,datetime2,8,27,7,1
AbstractRiskTreatmentPlanAssociation,TenantId,int,4,10,0,0
AbstractRiskTreatmentPlanAssociation,AbstractRiskTreatmentPlanId,int,4,10,0,0
AbstractRiskTreatmentPlanAssociation,AbstractRiskId,int,4,10,0,0
AccountabilityStatement,Id,int,4,10,0,0
AccountabilityStatement,CreationTime,datetime2,8,27,7,0
AccountabilityStatement,CreatorUserId,bigint,8,19,0,1
AccountabilityStatement,LastModificationTime,datetime2,8,27,7,1
AccountabilityStatement,LastModifierUserId,bigint,8,19,0,1
AccountabilityStatement,IsDeleted,bit,1,1,0,0
AccountabilityStatement,DeleterUserId,bigint,8,19,0,1
AccountabilityStatement,DeletionTime,datetime2,8,27,7,1
AccountabilityStatement,TenantId,int,4,10,0,0
AccountabilityStatement,Name,nvarchar,-1,0,0,1
AccountabilityStatement,Institution,nvarchar,-1,0,0,1
AccountabilityStatement,LimitationsExclusions,nvarchar,-1,0,0,1
AccountabilityStatement,Employer,nvarchar,-1,0,0,1
AccountabilityStatement,LastUpdated,datetime2,8,27,7,1
AccountabilityStatement,PositionId,int,4,10,0,0
AccountabilityStatement,ResponsibilitySummary,nvarchar,-1,0,0,1
AccountabilityStatement,Status,int,4,10,0,0
AccountabilityStatement,AccountableUserId,bigint,8,19,0,0
AccountabilityStatement,ReviewCode,nvarchar,-1,0,0,1
AccountabilityStatement,TeamId,int,4,10,0,0
AccountabilityStatement,SubmittedOn,datetime2,8,27,7,1
AccountabilityStatementRejectionReason,Id,int,4,10,0,0
AccountabilityStatementRejectionReason,CreationTime,datetime2,8,27,7,0
AccountabilityStatementRejectionReason,CreatorUserId,bigint,8,19,0,1
AccountabilityStatementRejectionReason,Reason,nvarchar,-1,0,0,1
AccountabilityStatementRejectionReason,AccountabilityStatementId,int,4,10,0,0
AccountabilityStatementRejectionReason,TenantId,int,4,10,0,0
AccountabilityStatementSnapshot,Id,int,4,10,0,0
AccountabilityStatementSnapshot,CreationTime,datetime2,8,27,7,0
AccountabilityStatementSnapshot,CreatorUserId,bigint,8,19,0,1
AccountabilityStatementSnapshot,OrgChartJsonData,nvarchar,-1,0,0,1
AccountabilityStatementSnapshot,StatementJsonData,nvarchar,-1,0,0,1
AccountabilityStatementSnapshot,TenantId,int,4,10,0,0
AccountabilityStatementSnapshot,AccountabilityStatementId,int,4,10,0,0
Action,Id,int,4,10,0,0
Action,CreationTime,datetime2,8,27,7,0
Action,CreatorUserId,bigint,8,19,0,1
Action,LastModificationTime,datetime2,8,27,7,1
Action,LastModifierUserId,bigint,8,19,0,1
Action,IsDeleted,bit,1,1,0,0
Action,DeleterUserId,bigint,8,19,0,1
Action,DeletionTime,datetime2,8,27,7,1
Action,Task,nvarchar,-1,0,0,1
Action,DueDate,datetime2,8,27,7,1
Action,QuestionId,int,4,10,0,0
Action,UserId,bigint,8,19,0,1
Action,TenantId,int,4,10,0,0
Action,StatusId,bigint,8,19,0,0
AddOnFeatures,Id,int,4,10,0,0
AddOnFeatures,CreationTime,datetime2,8,27,7,0
AddOnFeatures,CreatorUserId,bigint,8,19,0,1
AddOnFeatures,LastModificationTime,datetime2,8,27,7,1
AddOnFeatures,LastModifierUserId,bigint,8,19,0,1
AddOnFeatures,IsDeleted,bit,1,1,0,0
AddOnFeatures,DeleterUserId,bigint,8,19,0,1
AddOnFeatures,DeletionTime,datetime2,8,27,7,1
AddOnFeatures,Feature,nvarchar,-1,0,0,1
AddOnFeatures,Value,nvarchar,-1,0,0,1
AddOnFeatures,MonthlyPrice,decimal,9,18,2,0
AddOnFeatures,FeaturePlanName,nvarchar,-1,0,0,1
AddOnFeatures,ServiceProviderId,int,4,10,0,1
AddOnFeatures,EditionId,int,4,10,0,1
AddToClientActivityLog,Id,int,4,10,0,0
AddToClientActivityLog,EntityId,bigint,8,19,0,0
AddToClientActivityLog,AddToClientEnityType,int,4,10,0,0
AddToClientActivityLog,TenantId,int,4,10,0,0
AddToClientActivityLog,CreationTime,datetime2,8,27,7,0
AddToClientActivityLog,CreatorUserId,bigint,8,19,0,1
AddToClientActivityLog,LastModificationTime,datetime2,8,27,7,1
AddToClientActivityLog,LastModifierUserId,bigint,8,19,0,1
AddToClientActivityLog,IsDeleted,bit,1,1,0,0
AddToClientActivityLog,DeleterUserId,bigint,8,19,0,1
AddToClientActivityLog,DeletionTime,datetime2,8,27,7,1
AddToClientActivityLog,EntityStatus,int,4,10,0,0
AddToClientActivityLogClient,Id,int,4,10,0,0
AddToClientActivityLogClient,ClientTenantId,int,4,10,0,0
AddToClientActivityLogClient,AddToClientActivityLogId,int,4,10,0,0
AddToClientActivityLogClient,ClientEntityId,bigint,8,19,0,1
AddToClientActivityLogClient,TenantId,int,4,10,0,0
AddToClientActivityLogClient,CreationTime,datetime2,8,27,7,0
AddToClientActivityLogClient,CreatorUserId,bigint,8,19,0,1
AddToClientActivityLogClient,LastModificationTime,datetime2,8,27,7,1
AddToClientActivityLogClient,LastModifierUserId,bigint,8,19,0,1
AddToClientActivityLogClient,IsDeleted,bit,1,1,0,0
AddToClientActivityLogClient,DeleterUserId,bigint,8,19,0,1
AddToClientActivityLogClient,DeletionTime,datetime2,8,27,7,1
AdvisorInvite,Id,int,4,10,0,0
AdvisorInvite,CreationTime,datetime2,8,27,7,0
AdvisorInvite,CreatorUserId,bigint,8,19,0,1
AdvisorInvite,LastModificationTime,datetime2,8,27,7,1
AdvisorInvite,LastModifierUserId,bigint,8,19,0,1
AdvisorInvite,IsDeleted,bit,1,1,0,0
AdvisorInvite,DeleterUserId,bigint,8,19,0,1
AdvisorInvite,DeletionTime,datetime2,8,27,7,1
AdvisorInvite,EmailAddress,nvarchar,-1,0,0,1
AdvisorInvite,TenantId,int,4,10,0,0
AdvisorInvite,ServiceProviderId,int,4,10,0,0
AdvisorInvite,ConfirmationCode,nvarchar,-1,0,0,1
AdvisorInvite,ExpireTimeUtc,datetime2,8,27,7,0
AdvisorInvite,IsVerified,bit,1,1,0,0
AdvisorInvite,HasAcceptedInvite,bit,1,1,0,0
AdvisorInvite,InviteAcceptedOn,datetime2,8,27,7,1
AdvisorInvite,VerifiedOn,datetime2,8,27,7,1
AdvisorInvite,UserIdInTenant,bigint,8,19,0,1
AdvisorInvite,IsAutoAcceptedInvite,bit,1,1,0,0
AdvisorInvite,Order,int,4,10,0,0
AdvisorInvite,IsFromGroupInvite,bit,1,1,0,0
AdvisorSupportRequest,Id,int,4,10,0,0
AdvisorSupportRequest,CreationTime,datetime2,8,27,7,0
AdvisorSupportRequest,CreatorUserId,bigint,8,19,0,1
AdvisorSupportRequest,TenantId,int,4,10,0,0
AdvisorSupportRequest,ServiceProviderId,int,4,10,0,0
AdvisorSupportRequest,AdvisorId,bigint,8,19,0,0
AdvisorSupportRequest,EmailAddress,nvarchar,-1,0,0,1
AdvisorSupportRequest,Description,nvarchar,-1,0,0,1
AdvisorSupportRequest,PageUrl,nvarchar,-1,0,0,1
AdvisorSupportRequest,PageName,nvarchar,-1,0,0,1
AggregatedCounter,Id,int,4,10,0,0
AggregatedCounter,Key,nvarchar,200,0,0,0
AggregatedCounter,Value,bigint,8,19,0,0
AggregatedCounter,ExpireAt,datetime,8,23,3,1
Answer,Id,int,4,10,0,0
Answer,CreationTime,datetime2,8,27,7,0
Answer,CreatorUserId,bigint,8,19,0,1
Answer,LastModificationTime,datetime2,8,27,7,1
Answer,LastModifierUserId,bigint,8,19,0,1
Answer,IsDeleted,bit,1,1,0,0
Answer,DeleterUserId,bigint,8,19,0,1
Answer,DeletionTime,datetime2,8,27,7,1
Answer,AssessmentResponseId,bigint,8,19,0,0
Answer,QuestionId,int,4,10,0,1
Answer,ComponentStr,nvarchar,-1,0,0,1
Answer,Status,int,4,10,0,0
Answer,TenantId,int,4,10,0,0
Answer,MaxPossibleScore,decimal,9,18,2,1
Answer,Score,decimal,9,18,2,1
Answer,RiskStatus,int,4,10,0,0
Answer,Compliance,int,4,10,0,0
Answer,ResponderId,bigint,8,19,0,1
Answer,ReviewerComment,nvarchar,-1,0,0,1
Answer,HaileySuggestedAnswerStatus,int,4,10,0,1
Answer,Uuid,uniqueidentifier,16,0,0,0
Answer,HaileySuggestedComponentStr,nvarchar,-1,0,0,1
AnswerDocument,Id,int,4,10,0,0
AnswerDocument,CreationTime,datetime2,8,27,7,0
AnswerDocument,CreatorUserId,bigint,8,19,0,1
AnswerDocument,LastModificationTime,datetime2,8,27,7,1
AnswerDocument,LastModifierUserId,bigint,8,19,0,1
AnswerDocument,IsDeleted,bit,1,1,0,0
AnswerDocument,DeleterUserId,bigint,8,19,0,1
AnswerDocument,DeletionTime,datetime2,8,27,7,1
AnswerDocument,AnswerId,int,4,10,0,0
AnswerDocument,DocumentFileName,nvarchar,-1,0,0,1
AnswerDocument,DisplayFileName,nvarchar,-1,0,0,1
AnswerDocument,DocumentUrl,nvarchar,-1,0,0,1
AnswerDocument,FileSizeInKB,float,8,53,0,0
AnswerDocument,TenantId,int,4,10,0,0
AnswerDocument,IsHaileySuggestedDocument,bit,1,1,0,0
AnswerDocument,Uuid,uniqueidentifier,16,0,0,0
ApiKey,Id,int,4,10,0,0
ApiKey,TenantId,int,4,10,0,0
ApiKey,ExpiresAt,datetime2,8,27,7,1
ApiKey,IsActive,bit,1,1,0,0
ApiKey,CreationTime,datetime2,8,27,7,0
ApiKey,CreatorUserId,bigint,8,19,0,1
ApiKey,LastModificationTime,datetime2,8,27,7,1
ApiKey,LastModifierUserId,bigint,8,19,0,1
ApiKey,IsDeleted,bit,1,1,0,0
ApiKey,DeleterUserId,bigint,8,19,0,1
ApiKey,DeletionTime,datetime2,8,27,7,1
ApiKey,FileName,nvarchar,200,0,0,1
ApiKey,FileUrl,nvarchar,400,0,0,1
ApiKey,KeyName,nvarchar,200,0,0,1
ApiKey,KeyHash,nvarchar,400,0,0,1
ApiKey,LastUsed,datetime2,8,27,7,1
AppBinaryObjects,Id,uniqueidentifier,16,0,0,0
AppBinaryObjects,Bytes,varbinary,-1,0,0,0
AppBinaryObjects,TenantId,int,4,10,0,1
AppChatMessages,Id,bigint,8,19,0,0
AppChatMessages,CreationTime,datetime2,8,27,7,0
AppChatMessages,Message,nvarchar,-1,0,0,0
AppChatMessages,ReadState,int,4,10,0,0
AppChatMessages,Side,int,4,10,0,0
AppChatMessages,TargetTenantId,int,4,10,0,1
AppChatMessages,TargetUserId,bigint,8,19,0,0
AppChatMessages,TenantId,int,4,10,0,1
AppChatMessages,UserId,bigint,8,19,0,0
AppChatMessages,SharedMessageId,uniqueidentifier,16,0,0,1
AppChatMessages,ReceiverReadState,int,4,10,0,0
AppFriendships,Id,bigint,8,19,0,0
AppFriendships,CreationTime,datetime2,8,27,7,0
AppFriendships,FriendProfilePictureId,uniqueidentifier,16,0,0,1
AppFriendships,FriendTenancyName,nvarchar,-1,0,0,1
AppFriendships,FriendTenantId,int,4,10,0,1
AppFriendships,FriendUserId,bigint,8,19,0,0
AppFriendships,FriendUserName,nvarchar,512,0,0,0
AppFriendships,State,int,4,10,0,0
AppFriendships,TenantId,int,4,10,0,1
AppFriendships,UserId,bigint,8,19,0,0
AppInvoices,Id,int,4,10,0,0
AppInvoices,InvoiceDate,datetime2,8,27,7,0
AppInvoices,InvoiceNo,nvarchar,-1,0,0,1
AppInvoices,TenantAddress,nvarchar,-1,0,0,1
AppInvoices,TenantLegalName,nvarchar,-1,0,0,1
AppInvoices,TenantTaxNo,nvarchar,-1,0,0,1
AppSubscriptionPayments,Id,bigint,8,19,0,0
AppSubscriptionPayments,Amount,decimal,9,18,2,0
AppSubscriptionPayments,CreationTime,datetime2,8,27,7,0
AppSubscriptionPayments,CreatorUserId,bigint,8,19,0,1
AppSubscriptionPayments,DayCount,int,4,10,0,0
AppSubscriptionPayments,DeleterUserId,bigint,8,19,0,1
AppSubscriptionPayments,DeletionTime,datetime2,8,27,7,1
AppSubscriptionPayments,Gateway,int,4,10,0,0
AppSubscriptionPayments,IsDeleted,bit,1,1,0,0
AppSubscriptionPayments,LastModificationTime,datetime2,8,27,7,1
AppSubscriptionPayments,LastModifierUserId,bigint,8,19,0,1
AppSubscriptionPayments,SuccessUrl,nvarchar,-1,0,0,1
AppSubscriptionPayments,PaymentPeriodType,int,4,10,0,1
AppSubscriptionPayments,Status,int,4,10,0,0
AppSubscriptionPayments,TenantEditionId,int,4,10,0,0
AppSubscriptionPayments,InvoiceNo,nvarchar,-1,0,0,1
AppSubscriptionPayments,Description,nvarchar,-1,0,0,1
AppSubscriptionPayments,ErrorUrl,nvarchar,-1,0,0,1
AppSubscriptionPayments,ExternalPaymentId,nvarchar,900,0,0,1
AppSubscriptionPayments,IsRecurring,bit,1,1,0,0
AppSubscriptionPayments,TenantAddOnFeatureId,int,4,10,0,1
AppSubscriptionPayments,SubTotalAmount,decimal,9,18,2,0
AppSubscriptionPayments,Tax,decimal,9,18,2,0
AppSubscriptionPayments,Quantity,int,4,10,0,0
AppSubscriptionPayments,TenantUserSubscriptionId,int,4,10,0,1
AppSubscriptionPayments,PaymentType,int,4,10,0,0
Assessment,Id,bigint,8,19,0,0
Assessment,CreationTime,datetime2,8,27,7,0
Assessment,CreatorUserId,bigint,8,19,0,1
Assessment,LastModificationTime,datetime2,8,27,7,1
Assessment,LastModifierUserId,bigint,8,19,0,1
Assessment,IsDeleted,bit,1,1,0,0
Assessment,DeleterUserId,bigint,8,19,0,1
Assessment,DeletionTime,datetime2,8,27,7,1
Assessment,TenantId,int,4,10,0,1
Assessment,Name,nvarchar,-1,0,0,1
Assessment,Status,int,4,10,0,0
Assessment,Objective,nvarchar,-1,0,0,1
Assessment,Description,nvarchar,-1,0,0,1
Assessment,Tags,nvarchar,-1,0,0,1
Assessment,DueDate,datetime2,8,27,7,1
Assessment,IsTemplate,bit,1,1,0,0
Assessment,TenantVendorId,bigint,8,19,0,1
Assessment,EngagementId,bigint,8,19,0,1
Assessment,PolicyId,bigint,8,19,0,1
Assessment,ConfirmationCode,nvarchar,-1,0,0,1
Assessment,PublishedDate,datetime2,8,27,7,1
Assessment,EndPage,nvarchar,-1,0,0,1
Assessment,Introduction,nvarchar,-1,0,0,1
Assessment,TemplateType,int,4,10,0,0
Assessment,TypeId,int,4,10,0,1
Assessment,QuestionType,int,4,10,0,0
Assessment,RoundResultToNearest,bit,1,1,0,0
Assessment,ACROSSDomain,int,4,10,0,0
Assessment,WithinDomain,int,4,10,0,0
Assessment,ParentTemplateId,bigint,8,19,0,1
Assessment,RootTemplateId,bigint,8,19,0,1
Assessment,TemplateVersion,int,4,10,0,1
Assessment,CreatedFromTemplateId,bigint,8,19,0,1
Assessment,ParentMarketplaceTemplateId,bigint,8,19,0,1
Assessment,BulkSendAssessmentLogId,bigint,8,19,0,1
Assessment,HasPeriod,bit,1,1,0,1
Assessment,Period,int,4,10,0,1
Assessment,PeriodicAssessmentId,bigint,8,19,0,1
Assessment,PeriodStartDate,datetime2,8,27,7,1
Assessment,IsArchived,bit,1,1,0,0
Assessment,ImageUrl,nvarchar,-1,0,0,1
Assessment,IsArchivedForVendor,bit,1,1,0,0
Assessment,ReAssessmentParentId,bigint,8,19,0,1
Assessment,ReAssessmentRootId,bigint,8,19,0,1
Assessment,ReAssessmentVersion,int,4,10,0,1
Assessment,AuthorityId,int,4,10,0,1
Assessment,PublishedById,bigint,8,19,0,1
Assessment,ArchivedDate,datetime2,8,27,7,1
Assessment,ClosedDate,datetime2,8,27,7,1
Assessment,ClosedReason,nvarchar,-1,0,0,1
Assessment,ResponseCompletedDate,datetime2,8,27,7,1
Assessment,ResponseStartedDate,datetime2,8,27,7,1
Assessment,ReviewedDate,datetime2,8,27,7,1
Assessment,AssessmentVersion,int,4,10,0,1
Assessment,ParentAssessmentId,bigint,8,19,0,1
Assessment,RootAssessmentId,bigint,8,19,0,1
Assessment,IsDeprecatedAssessmentVersion,bit,1,1,0,0
Assessment,CreatedFromAssessmentId,bigint,8,19,0,1
Assessment,WorkFlowId,int,4,10,0,0
Assessment,IsLocked,bit,1,1,0,0
Assessment,CreatedFromMethod,int,4,10,0,1
Assessment,CreatedFromTemplateStatus,int,4,10,0,1
Assessment,IsLockedForClients,bit,1,1,0,0
Assessment,NameVarChar,varchar,200,0,0,1
Assessment,CreatedFromOnboardingFormId,bigint,8,19,0,1
Assessment,IsAutomatedAssessment,bit,1,1,0,0
Assessment,Uuid,uniqueidentifier,16,0,0,0
Assessment,HaileyResponseGenerationStatus,int,4,10,0,0
Assessment,SuggestedByHaileyCount,int,4,10,0,0
AssessmentAccess,Id,int,4,10,0,0
AssessmentAccess,CreationTime,datetime2,8,27,7,0
AssessmentAccess,CreatorUserId,bigint,8,19,0,1
AssessmentAccess,LastModificationTime,datetime2,8,27,7,1
AssessmentAccess,LastModifierUserId,bigint,8,19,0,1
AssessmentAccess,IsDeleted,bit,1,1,0,0
AssessmentAccess,DeleterUserId,bigint,8,19,0,1
AssessmentAccess,DeletionTime,datetime2,8,27,7,1
AssessmentAccess,LastAccessed,datetime2,8,27,7,0
AssessmentAccess,AssessmentId,bigint,8,19,0,0
AssessmentAccess,UserId,bigint,8,19,0,0
AssessmentAccess,TenantId,int,4,10,0,0
AssessmentAccessMember,Id,int,4,10,0,0
AssessmentAccessMember,AssessmentId,bigint,8,19,0,0
AssessmentAccessMember,UserId,bigint,8,19,0,1
AssessmentAccessMember,OrganizationUnitId,bigint,8,19,0,1
AssessmentAccessMember,TenantId,int,4,10,0,0
AssessmentAccessMember,CreationTime,datetime2,8,27,7,0
AssessmentAccessMember,CreatorUserId,bigint,8,19,0,1
AssessmentAccessMember,LastModificationTime,datetime2,8,27,7,1
AssessmentAccessMember,LastModifierUserId,bigint,8,19,0,1
AssessmentAccessMember,IsDeleted,bit,1,1,0,0
AssessmentAccessMember,DeleterUserId,bigint,8,19,0,1
AssessmentAccessMember,DeletionTime,datetime2,8,27,7,1
AssessmentAccessMember,Uuid,uniqueidentifier,16,0,0,0
AssessmentControlResponseFieldRuleState,Id,int,4,10,0,0
AssessmentControlResponseFieldRuleState,TenantId,int,4,10,0,0
AssessmentControlResponseFieldRuleState,CustomFieldId,int,4,10,0,0
AssessmentControlResponseFieldRuleState,AssessmentDomainControlId,int,4,10,0,0
AssessmentControlResponseFieldRuleState,IsHidden,bit,1,1,0,0
AssessmentControlResponseFieldRuleState,CreationTime,datetime2,8,27,7,0
AssessmentControlResponseFieldRuleState,CreatorUserId,bigint,8,19,0,1
AssessmentControlResponseFieldRuleState,LastModificationTime,datetime2,8,27,7,1
AssessmentControlResponseFieldRuleState,LastModifierUserId,bigint,8,19,0,1
AssessmentControlResponseFieldRuleState,IsDeleted,bit,1,1,0,0
AssessmentControlResponseFieldRuleState,DeleterUserId,bigint,8,19,0,1
AssessmentControlResponseFieldRuleState,DeletionTime,datetime2,8,27,7,1
AssessmentControlResponseFieldRuleState,RuleId,bigint,8,19,0,1
AssessmentControlResponseFieldRuleState,AssessmentResponseId,bigint,8,19,0,0
AssessmentCustomField,Id,int,4,10,0,0
AssessmentCustomField,CreationTime,datetime2,8,27,7,0
AssessmentCustomField,CreatorUserId,bigint,8,19,0,1
AssessmentCustomField,LastModificationTime,datetime2,8,27,7,1
AssessmentCustomField,LastModifierUserId,bigint,8,19,0,1
AssessmentCustomField,IsDeleted,bit,1,1,0,0
AssessmentCustomField,DeleterUserId,bigint,8,19,0,1
AssessmentCustomField,DeletionTime,datetime2,8,27,7,1
AssessmentCustomField,TenantId,int,4,10,0,0
AssessmentCustomField,CustomFieldId,int,4,10,0,0
AssessmentCustomField,AssessmentId,bigint,8,19,0,0
AssessmentCustomField,Order,int,4,10,0,0
AssessmentCustomField,Uuid,uniqueidentifier,16,0,0,0
AssessmentDomain,Id,int,4,10,0,0
AssessmentDomain,CreationTime,datetime2,8,27,7,0
AssessmentDomain,CreatorUserId,bigint,8,19,0,1
AssessmentDomain,LastModificationTime,datetime2,8,27,7,1
AssessmentDomain,LastModifierUserId,bigint,8,19,0,1
AssessmentDomain,IsDeleted,bit,1,1,0,0
AssessmentDomain,DeleterUserId,bigint,8,19,0,1
AssessmentDomain,DeletionTime,datetime2,8,27,7,1
AssessmentDomain,Name,nvarchar,-1,0,0,1
AssessmentDomain,AssessmentId,bigint,8,19,0,0
AssessmentDomain,TenantId,int,4,10,0,0
AssessmentDomain,IntroductionText,nvarchar,-1,0,0,1
AssessmentDomain,Order,int,4,10,0,0
AssessmentDomain,Description,nvarchar,-1,0,0,1
AssessmentDomain,Uuid,uniqueidentifier,16,0,0,0
AssessmentDomainControl,Id,int,4,10,0,0
AssessmentDomainControl,CreationTime,datetime2,8,27,7,0
AssessmentDomainControl,CreatorUserId,bigint,8,19,0,1
AssessmentDomainControl,LastModificationTime,datetime2,8,27,7,1
AssessmentDomainControl,LastModifierUserId,bigint,8,19,0,1
AssessmentDomainControl,IsDeleted,bit,1,1,0,0
AssessmentDomainControl,DeleterUserId,bigint,8,19,0,1
AssessmentDomainControl,DeletionTime,datetime2,8,27,7,1
AssessmentDomainControl,AssessmentDomainId,int,4,10,0,0
AssessmentDomainControl,ControlsId,int,4,10,0,0
AssessmentDomainControl,TenantId,int,4,10,0,0
AssessmentDomainControl,IsDocumentUploadMandatory,bit,1,1,0,0
AssessmentDomainControl,Uuid,uniqueidentifier,16,0,0,0
AssessmentDomainControl,ShouldEvaluateRules,bit,1,1,0,0
AssessmentDomainControlIssue,Id,bigint,8,19,0,0
AssessmentDomainControlIssue,CreationTime,datetime2,8,27,7,0
AssessmentDomainControlIssue,CreatorUserId,bigint,8,19,0,1
AssessmentDomainControlIssue,LastModificationTime,datetime2,8,27,7,1
AssessmentDomainControlIssue,LastModifierUserId,bigint,8,19,0,1
AssessmentDomainControlIssue,IsDeleted,bit,1,1,0,0
AssessmentDomainControlIssue,DeleterUserId,bigint,8,19,0,1
AssessmentDomainControlIssue,DeletionTime,datetime2,8,27,7,1
AssessmentDomainControlIssue,TenantId,int,4,10,0,0
AssessmentDomainControlIssue,IssueId,bigint,8,19,0,0
AssessmentDomainControlIssue,AssessmentId,bigint,8,19,0,0
AssessmentDomainControlIssue,AssessmentDomainControlId,int,4,10,0,1
AssessmentDomainControlIssue,AssessmentResponseId,bigint,8,19,0,1
AssessmentDomainControlNote,Id,int,4,10,0,0
AssessmentDomainControlNote,CreationTime,datetime2,8,27,7,0
AssessmentDomainControlNote,CreatorUserId,bigint,8,19,0,1
AssessmentDomainControlNote,LastModificationTime,datetime2,8,27,7,1
AssessmentDomainControlNote,LastModifierUserId,bigint,8,19,0,1
AssessmentDomainControlNote,IsDeleted,bit,1,1,0,0
AssessmentDomainControlNote,DeleterUserId,bigint,8,19,0,1
