schema,view name,column name,data type,max length,is nullable
reporting,vwThirdPartyAssessmentList,TenantVendor_Id,bigint,8,0
reporting,vwThirdPartyAssessmentList,Assessment_List,varchar,8000,1
reporting,vwReportUserAccess,ReportingPlatformId,uniqueidentifier,16,1
reporting,vwReportUserAccess,User_Id,bigint,8,0
reporting,vwReportUserAccess,Tenant_Id,int,4,1
reporting,vwReportUserAccess,ReportUserAccess_Updatetime,datetime2,8,1
reporting,vwReportUserAccess,ReportUserAccess_pk,bigint,8,1
dbo,v_sdo_AssessmentsDomainResponseData,Tenant_Id,int,4,0
dbo,v_sdo_AssessmentsDomainResponseData,AssessmentCustomField_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_AssessmentsDomainResponseData,Assessment_Id,bigint,8,0
dbo,v_sdo_AssessmentsDomainResponseData,Requirement_Id,int,4,0
dbo,v_sdo_AssessmentsDomainResponseData,Response_Field_Type,varchar,19,1
dbo,v_sdo_AssessmentsDomainResponseData,Response_Field,nvarchar,-1,1
dbo,v_sdo_AssessmentsDomainResponseData,Response_Field_Value,nvarchar,-1,1
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_Id,int,4,0
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_CreationTime,datetime2,8,0
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_CreatorUserId,bigint,8,1
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_LastModificationTime,datetime2,8,1
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_LastModifierUserId,bigint,8,1
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_IsDeleted,bit,1,0
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_DeleterUserId,bigint,8,1
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_DeletionTime,datetime2,8,1
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_TenantId,int,4,0
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_RiskAssessmentId,int,4,0
reporting,vwRiskAssessmentCustomAttributeData,RiskAssessmentCustomAttributeData_ThirdPartyAttributesId,int,4,0
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_Id,int,4,0
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_CreationTime,datetime2,8,0
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_CreatorUserId,bigint,8,1
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_LastModificationTime,datetime2,8,1
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_LastModifierUserId,bigint,8,1
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_IsDeleted,bit,1,0
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_DeleterUserId,bigint,8,1
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_DeletionTime,datetime2,8,1
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_AuthorityId,int,4,0
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_FieldName,varchar,200,1
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_FieldType,varchar,200,1
reporting,vwAuthorityProvisionCustomField,AuthorityProvisionCustomField_Order,int,4,0
analytics,vIssueRisk,TenantId,int,4,0
analytics,vIssueRisk,Issues_Id,bigint,8,0
analytics,vIssueRisk,Issues_LinkedRiskId,int,4,0
analytics,vIssueRisk,Issues_LinkedRisk,nvarchar,-1,1
reporting,fact_provision_assessment_relation,part,varchar,19,0
reporting,fact_provision_assessment_relation,Provision_Id,int,4,0
reporting,fact_provision_assessment_relation,Assessment_Id,bigint,8,0
reporting,fact_provision_assessment_relation,Tenant_Id,int,4,1
reporting,fact_provision_assessment_relation,link_count,int,4,0
reporting,vwRiskThirdPartyList,riskthirdparty_riskid,int,4,0
reporting,vwRiskThirdPartyList,riskthirdparty_tenantid,int,4,0
reporting,vwRiskThirdPartyList,vendoridlist,nvarchar,-1,1
reporting,vwRiskThirdPartyList,vendorlist,nvarchar,-1,1
reporting,vwAnswerSelected,Answer_Id,int,4,0
reporting,vwAnswerSelected,Answer_ChoiceId,int,4,1
reporting,vwAnswerSelected,Answer_AssessmentResponseId,bigint,8,0
reporting,vwAnswerSelected,Answer_QuestionId,int,4,1
reporting,vwAnswerSelected,Answer_ComponentStr,nvarchar,-1,1
reporting,vwAnswerSelected,Answer_Status,int,4,0
reporting,vwAnswerSelected,Answer_TenantId,int,4,0
reporting,vwAnswerSelected,Answer_MaxPossibleScore,decimal,9,1
reporting,vwAnswerSelected,Answer_AnswerText,nvarchar,8000,1
reporting,vwAnswerSelected,Answer_Compliance,int,4,0
reporting,vwAnswerSelected,Answer_ResponderId,bigint,8,1
reporting,vwAnswerSelected,Answer_ReviewerComment,nvarchar,-1,1
reporting,vwAnswerSelected,Answer_Version,bigint,8,1
reporting,vwAnswerSelected,Answer_IsCurrent,int,4,0
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_AssessmentId,bigint,8,0
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_TenantId,int,4,1
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_ProductId,bigint,8,1
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_ProductName,nvarchar,-1,1
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_EngagementFrequency,nvarchar,-1,1
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_EngagementDescription,nvarchar,-1,1
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_EngagementTenantVendorId,bigint,8,0
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_NextAssessment,datetime2,8,1
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_BusinessUnit,nvarchar,-1,1
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_Criticality,nvarchar,-1,1
dbo,v_sdo_AssessmentsProduct,AssessmentsProduct_InherentRisk,nvarchar,-1,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_Id,int,4,0
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_CreationTime,datetime2,8,0
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_CreatorUserId,bigint,8,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_TenantId,int,4,0
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_RiskName,nvarchar,8000,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_RiskAssessmentTitle,nvarchar,8000,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_Likelihood,nvarchar,8000,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_Impact,nvarchar,8000,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_HasError,bit,1,0
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_ErrorMessage,nvarchar,8000,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_IsExists,bit,1,0
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_IsDuplicate,bit,1,0
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_IsImported,bit,1,0
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_ImportFileLogId,bigint,8,0
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_CustomData,nvarchar,8000,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_RiskAssessmentLabel,nvarchar,8000,1
reporting,vwRiskAssessmentStagingRecord,RiskAssessmentStagingRecord_RiskAssessmentDate,nvarchar,8000,1
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_Id,int,4,0
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_CreationTime,datetime2,8,0
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_CreatorUserId,bigint,8,1
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_LastModificationTime,datetime2,8,1
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_LastModifierUserId,bigint,8,1
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_IsDeleted,bit,1,0
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_DeleterUserId,bigint,8,1
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_DeletionTime,datetime2,8,1
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_TenantId,int,4,1
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_AuthorityProvisionId,int,4,0
reporting,vwAuthorityProvisionRisk,AuthorityProvisionRisk_RiskStatus,int,4,0
analytics,vIssueTask,Uuid,uniqueidentifier,16,0
analytics,vIssueTask,TenantId,int,4,0
analytics,vIssueTask,Issue_Id,bigint,8,0
analytics,vIssueTask,IssueTask_Id,bigint,8,0
analytics,vIssueTask,IssueTask_LegacyIdRef,nvarchar,-1,1
analytics,vIssueTask,IssueTask_IdRef,bigint,8,0
analytics,vIssueTask,IssueTask_Name,nvarchar,-1,1
analytics,vIssueTask,IssueTask_Description,nvarchar,-1,1
analytics,vIssueTask,IssueTask_StatusEnum,int,4,0
analytics,vIssueTask,IssueTask_Status,varchar,11,1
analytics,vIssueTask,IssueTask_CreationTime,datetime2,8,0
analytics,vIssueTask,IssueTask_LastModificationTime,datetime2,8,1
analytics,vIssueTask,IssueTask_DueDate,datetime2,8,1
analytics,vIssueTask,IssueTask_AssigneeId,bigint,8,1
analytics,vIssueTask,IssueTask_AssigneeName,nvarchar,194,1
analytics,vIssueTask,IssueTask_TenantVendorId,bigint,8,1
analytics,vIssueTask,IssueTask_ThirdParty,nvarchar,-1,1
analytics,vIssueTask,IssueTask_CompletedDate,datetime2,8,1
analytics,vIssueTask,IssueTask_JiraReferenceId,nvarchar,-1,1
analytics,vIssueTask,IssueTask_JiraUserName,nvarchar,-1,1
analytics,vIssueTask,IssueTask_JiraUserReferenceId,nvarchar,-1,1
reporting,fact_provision_question_relation,part,varchar,17,0
reporting,fact_provision_question_relation,Tenant_Id,int,4,0
reporting,fact_provision_question_relation,Provision_Id,int,4,0
reporting,fact_provision_question_relation,Assessment_Id,bigint,8,0
reporting,fact_provision_question_relation,Domain_Name,nvarchar,-1,1
reporting,fact_provision_question_relation,Question_Id,int,4,0
reporting,fact_provision_question_relation,link_count,int,4,0
reporting,vwSpokeLists,Hub_Id,int,4,1
reporting,vwSpokeLists,Spoke_Id,bigint,8,1
reporting,vwSpokeLists,GroupList,varchar,-1,1
reporting,vwSpokeLists,AdvisorList,varchar,-1,1
reporting,vwSpokeLists,TagList,varchar,-1,1
reporting,vwAssessmentRespondentList,AssessmentResponse_Id,bigint,8,0
reporting,vwAssessmentRespondentList,RespondentList,nvarchar,8000,1
reporting,vwAssessmentRespondentList,AssessmentResponseList_UpdateTime,datetime2,8,1
reporting,vwRiskAssessmentTag,RiskAssessmentTag_Id,int,4,0
reporting,vwRiskAssessmentTag,RiskAssessmentTag_CreationTime,datetime2,8,0
reporting,vwRiskAssessmentTag,RiskAssessmentTag_CreatorUserId,bigint,8,1
reporting,vwRiskAssessmentTag,RiskAssessmentTag_LastModificationTime,datetime2,8,1
reporting,vwRiskAssessmentTag,RiskAssessmentTag_LastModifierUserId,bigint,8,1
reporting,vwRiskAssessmentTag,RiskAssessmentTag_IsDeleted,bit,1,0
reporting,vwRiskAssessmentTag,RiskAssessmentTag_DeleterUserId,bigint,8,1
reporting,vwRiskAssessmentTag,RiskAssessmentTag_DeletionTime,datetime2,8,1
reporting,vwRiskAssessmentTag,RiskAssessmentTag_TagId,int,4,0
reporting,vwRiskAssessmentTag,RiskAssessmentTag_RiskAssessmentId,int,4,0
reporting,vwRiskAssessmentTag,RiskAssessmentTag_TenantId,int,4,0
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_Id,bigint,8,0
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_CreationTime,datetime2,8,0
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_CreatorUserId,bigint,8,1
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_LastModificationTime,datetime2,8,1
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_LastModifierUserId,bigint,8,1
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_IsDeleted,bit,1,0
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_DeleterUserId,bigint,8,1
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_DeletionTime,datetime2,8,1
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_SourceAuthorityProvisionId,int,4,0
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_TargetAuthorityProvisionId,int,4,0
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_Match,float,8,0
reporting,vwAuthorityProvisionSimilarity,AuthorityProvisionSimilarity_RowKeyInHailey,nvarchar,8000,1
analytics,vIssueTaskAttachment,IssueTask_Id,bigint,8,0
analytics,vIssueTaskAttachment,IssueTaskAttachment_Id,int,4,0
analytics,vIssueTaskAttachment,IssueTaskAttachment_Name,nvarchar,-1,1
analytics,vIssueTaskAttachment,IssueTaskAttachment_UploadTime,datetime2,8,0
analytics,vIssueTaskAttachment,IssueTaskAttachment_UserId,bigint,8,1
analytics,vIssueTaskAttachment,IssueTaskAttachment_UserName,nvarchar,194,1
reporting,fact_target_provision_assessment_relation,part,varchar,48,0
reporting,fact_target_provision_assessment_relation,TargetProvision_Id,int,4,0
reporting,fact_target_provision_assessment_relation,Assessment_Id,bigint,8,0
reporting,fact_target_provision_assessment_relation,Tenant_Id,int,4,1
reporting,fact_target_provision_assessment_relation,link_count,int,4,0
reporting,vwTenantVendorOwnerList,Tenant_Id,int,4,0
reporting,vwTenantVendorOwnerList,TenantVendor_Id,bigint,8,0
reporting,vwTenantVendorOwnerList,Owner_List,nvarchar,8000,1
reporting,vwAnswerAttachedDocumentList,Answer_Id,int,4,0
reporting,vwAnswerAttachedDocumentList,Answer_TenantId,int,4,0
reporting,vwAnswerAttachedDocumentList,AnswerDocument_DisplayFileName,nvarchar,8000,1
reporting,vwAnswerAttachedDocumentList,AnswerDocument_UpdateTime,datetime2,8,1
dbo,v_sdo_AssessmentTags,TenantId,int,4,0
dbo,v_sdo_AssessmentTags,AssessmentTag_UniqueId,uniqueidentifier,16,0
dbo,v_sdo_AssessmentTags,Assessment_Id,bigint,8,0
dbo,v_sdo_AssessmentTags,Assessment_Tags,nvarchar,-1,1
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_Id,int,4,0
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_CreationTime,datetime2,8,0
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_CreatorUserId,bigint,8,1
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_LastModificationTime,datetime2,8,1
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_LastModifierUserId,bigint,8,1
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_IsDeleted,bit,1,0
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_DeleterUserId,bigint,8,1
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_DeletionTime,datetime2,8,1
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_RiskAssessmentId,int,4,0
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_ThirdPartyControlId,int,4,0
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_TextData,nvarchar,8000,1
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_TenantId,int,4,0
reporting,vwRiskAssessmentThirdPartyControlFreeText,RiskAssessmentThirdPartyControlFreeText_CustomDateValue,date,3,1
reporting,vwAuthorityProvisionSimilarityFeedback,AuthorityProvisionSimilarityFeedback_Id,bigint,8,0
reporting,vwAuthorityProvisionSimilarityFeedback,AuthorityProvisionSimilarityFeedback_CreationTime,datetime2,8,0
reporting,vwIssueAssessment,IssueAssessment_TenantId,int,4,0
reporting,vwIssueAssessment,IssueAssessment_IssueId,bigint,8,0
reporting,vwIssueAssessment,IssueAssessment_AssessmentId,bigint,8,0
reporting,vwIssueAssessment,IssueAssessment_AssessmentDomainId,int,4,1
reporting,vwIssueAssessment,IssueAssessment_QuestionId,int,4,1
reporting,vwIssueAssessment,IssueAssessment_UpdateTime,datetime2,8,1
analytics,vUsers,Id,bigint,8,0
analytics,vUsers,AccessFailedCount,int,4,0
analytics,vUsers,AuthenticationSource,nvarchar,128,1
analytics,vUsers,ConcurrencyStamp,nvarchar,256,1
analytics,vUsers,CreationTime,datetime2,8,0
analytics,vUsers,CreatorUserId,bigint,8,1
analytics,vUsers,DeleterUserId,bigint,8,1
analytics,vUsers,DeletionTime,datetime2,8,1
analytics,vUsers,EmailAddress,nvarchar,512,0
analytics,vUsers,EmailConfirmationCode,nvarchar,656,1
analytics,vUsers,IsActive,bit,1,0
analytics,vUsers,IsDeleted,bit,1,0
analytics,vUsers,IsEmailConfirmed,bit,1,0
analytics,vUsers,IsLockoutEnabled,bit,1,0
analytics,vUsers,IsPhoneNumberConfirmed,bit,1,0
analytics,vUsers,IsTwoFactorEnabled,bit,1,0
analytics,vUsers,LastLoginTime,datetime2,8,1
analytics,vUsers,LastModificationTime,datetime2,8,1
analytics,vUsers,LastModifierUserId,bigint,8,1
analytics,vUsers,LockoutEndDateUtc,datetime2,8,1
analytics,vUsers,Name,nvarchar,128,0
analytics,vUsers,NormalizedEmailAddress,nvarchar,512,0
analytics,vUsers,NormalizedUserName,nvarchar,512,0
analytics,vUsers,Password,nvarchar,256,0
analytics,vUsers,PasswordResetCode,nvarchar,656,1
analytics,vUsers,PhoneNumber,nvarchar,64,1
analytics,vUsers,ProfilePictureId,uniqueidentifier,16,1
analytics,vUsers,SecurityStamp,nvarchar,256,1
analytics,vUsers,ShouldChangePasswordOnNextLogin,bit,1,0
analytics,vUsers,Surname,nvarchar,64,1
analytics,vUsers,TenantId,int,4,1
analytics,vUsers,UserName,nvarchar,512,0
analytics,vUsers,SignInToken,nvarchar,-1,1
analytics,vUsers,SignInTokenExpireTimeUtc,datetime2,8,1
analytics,vUsers,GoogleAuthenticatorKey,nvarchar,-1,1
analytics,vUsers,AcceptTerms,datetime2,8,0
analytics,vUsers,IsInvitedAdvisor,bit,1,1
analytics,vUsers,JobTitle,nvarchar,-1,1
analytics,vUsers,LocationId,int,4,1
analytics,vUsers,HasLoggedInUsingWebApp,bit,1,0
analytics,vUsers,IsMobileAppUser,bit,1,0
analytics,vUsers,IsWebAppUser,bit,1,0
analytics,vUsers,IsHidden,bit,1,0
analytics,vUsers,HasLoggedInUsingMobileApp,bit,1,0
analytics,vUsers,LicenseType,int,4,0
analytics,vUsers,AreaOfResponsibility,nvarchar,-1,1
analytics,vUsers,ReportingPlatformId,uniqueidentifier,16,1
analytics,vUsers,ReportingPlatformApiId,bigint,8,1
analytics,vUsers,EmailActivationLinkExpireTimeUtc,datetime2,8,1
analytics,vUsers,PasswordResetLinkExpireTimeUtc,datetime2,8,1
analytics,vUsers,IsJITProvisionedUser,bit,1,0
analytics,vUsers,SSOReferenceId,nvarchar,-1,1
analytics,vUsers,Uuid,uniqueidentifier,16,0
analytics,vUsers,LastActivationTime,datetime2,8,1
analytics,vUsers,DoNotAutoDeactivate,bit,1,0
analytics,vUsers,WorkatoUserId,nvarchar,-1,1
reporting,vwAbpRoleClaims,AbpRoleClaims_Id,bigint,8,0
reporting,vwAbpRoleClaims,AbpRoleClaims_ClaimType,nvarchar,512,1
reporting,vwAbpRoleClaims,AbpRoleClaims_ClaimValue,nvarchar,8000,1
reporting,vwAbpRoleClaims,AbpRoleClaims_RoleId,int,4,0
reporting,vwAbpRoleClaims,AbpRoleClaims_TenantId,int,4,1
reporting,Condensed_issues,Union_Id,uniqueidentifier,16,0
reporting,Condensed_issues,Tenant_Id,int,4,0
reporting,Condensed_issues,Tenant_Name,nvarchar,256,0
reporting,Condensed_issues,Record_Type,varchar,6,0
reporting,Condensed_issues,Record_Id,bigint,8,0
